# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1305031109.0557 1.3099 0.9429 1.6147 0.7037 0.5628 -0.2545 -0.3511
1305031109.0658 1.3100 0.9404 1.6149 0.7035 0.5640 -0.2535 -0.3504
1305031109.0757 1.3099 0.9380 1.6149 0.7026 0.5658 -0.2531 -0.3495
1305031109.0857 1.3104 0.9353 1.6151 0.7025 0.5676 -0.2512 -0.3481
1305031109.0958 1.3103 0.9326 1.6152 0.7026 0.5684 -0.2502 -0.3473
1305031109.1057 1.3104 0.9295 1.6154 0.7027 0.5692 -0.2494 -0.3465
1305031109.1157 1.3102 0.9266 1.6154 0.7016 0.5698 -0.2506 -0.3469
1305031109.1274 1.3107 0.9234 1.6157 0.7015 0.5704 -0.2500 -0.3464
1305031109.1358 1.3105 0.9202 1.6160 0.6998 0.5721 -0.2509 -0.3464
1305031109.1457 1.3109 0.9167 1.6161 0.6992 0.5734 -0.2510 -0.3454
1305031109.1558 1.3107 0.9133 1.6160 0.6971 0.5751 -0.2533 -0.3451
1305031109.1657 1.3105 0.9098 1.6159 0.6962 0.5759 -0.2545 -0.3449
1305031109.1757 1.3104 0.9063 1.6158 0.6956 0.5770 -0.2555 -0.3434
1305031109.1857 1.3103 0.9027 1.6155 0.6960 0.5774 -0.2559 -0.3417
1305031109.1958 1.3104 0.8989 1.6150 0.6972 0.5777 -0.2557 -0.3389
1305031109.2057 1.3105 0.8954 1.6146 0.6990 0.5776 -0.2548 -0.3360
1305031109.2157 1.3106 0.8918 1.6143 0.7010 0.5775 -0.2534 -0.3330
1305031109.2258 1.3112 0.8881 1.6141 0.7030 0.5774 -0.2519 -0.3301
1305031109.2357 1.3108 0.8841 1.6136 0.7044 0.5773 -0.2517 -0.3274
1305031109.2457 1.3110 0.8802 1.6134 0.7055 0.5769 -0.2517 -0.3258
1305031109.2557 1.3106 0.8763 1.6132 0.7051 0.5776 -0.2533 -0.3240
1305031109.2657 1.3108 0.8724 1.6133 0.7051 0.5772 -0.2547 -0.3238
1305031109.2757 1.3105 0.8682 1.6133 0.7043 0.5768 -0.2576 -0.3239
1305031109.2857 1.3106 0.8639 1.6133 0.7038 0.5770 -0.2599 -0.3227
1305031109.2957 1.3106 0.8597 1.6135 0.7026 0.5778 -0.2626 -0.3217
1305031109.3057 1.3103 0.8554 1.6134 0.7018 0.5787 -0.2649 -0.3200
1305031109.3157 1.3102 0.8509 1.6133 0.7011 0.5799 -0.2664 -0.3180
1305031109.3257 1.3102 0.8465 1.6133 0.7011 0.5810 -0.2672 -0.3154
1305031109.3358 1.3101 0.8421 1.6131 0.7005 0.5826 -0.2682 -0.3130
1305031109.3457 1.3101 0.8378 1.6131 0.6999 0.5842 -0.2691 -0.3107
1305031109.3557 1.3101 0.8333 1.6131 0.7000 0.5849 -0.2695 -0.3086
1305031109.3658 1.3100 0.8288 1.6131 0.6994 0.5860 -0.2706 -0.3068
1305031109.3757 1.3098 0.8244 1.6131 0.6982 0.5872 -0.2724 -0.3059
1305031109.3857 1.3099 0.8200 1.6132 0.6973 0.5883 -0.2732 -0.3049
1305031109.3958 1.3100 0.8157 1.6134 0.6965 0.5896 -0.2736 -0.3040
1305031109.4057 1.3098 0.8110 1.6132 0.6949 0.5908 -0.2750 -0.3040
1305031109.4158 1.3097 0.8065 1.6132 0.6932 0.5932 -0.2755 -0.3028
1305031109.4258 1.3097 0.8021 1.6133 0.6923 0.5952 -0.2752 -0.3014
1305031109.4358 1.3100 0.7978 1.6133 0.6918 0.5967 -0.2740 -0.3005
1305031109.4457 1.3099 0.7933 1.6134 0.6914 0.5979 -0.2735 -0.2995
1305031109.4558 1.3100 0.7890 1.6136 0.6908 0.5991 -0.2730 -0.2990
1305031109.4658 1.3103 0.7847 1.6139 0.6905 0.6002 -0.2721 -0.2982
1305031109.4758 1.3101 0.7803 1.6141 0.6896 0.6007 -0.2726 -0.2988
1305031109.4858 1.3104 0.7759 1.6144 0.6885 0.6023 -0.2724 -0.2983
1305031109.4957 1.3109 0.7716 1.6147 0.6878 0.6032 -0.2722 -0.2984
1305031109.5057 1.3109 0.7673 1.6151 0.6864 0.6041 -0.2728 -0.2990
1305031109.5158 1.3112 0.7632 1.6156 0.6856 0.6046 -0.2730 -0.2998
1305031109.5257 1.3113 0.7589 1.6160 0.6842 0.6053 -0.2741 -0.3006
1305031109.5357 1.3118 0.7548 1.6164 0.6839 0.6053 -0.2744 -0.3009
1305031109.5458 1.3119 0.7507 1.6168 0.6839 0.6051 -0.2745 -0.3012
1305031109.5558 1.3122 0.7467 1.6172 0.6840 0.6053 -0.2744 -0.3008
1305031109.5657 1.3122 0.7425 1.6174 0.6838 0.6051 -0.2750 -0.3011
1305031109.5757 1.3126 0.7384 1.6177 0.6837 0.6055 -0.2746 -0.3010
1305031109.5858 1.3128 0.7343 1.6180 0.6834 0.6061 -0.2743 -0.3005
1305031109.5957 1.3128 0.7303 1.6182 0.6824 0.6067 -0.2751 -0.3010
1305031109.6057 1.3130 0.7263 1.6185 0.6817 0.6074 -0.2755 -0.3009
1305031109.6158 1.3134 0.7226 1.6187 0.6812 0.6085 -0.2751 -0.3001
1305031109.6257 1.3134 0.7188 1.6187 0.6809 0.6085 -0.2756 -0.3003
1305031109.6357 1.3139 0.7150 1.6188 0.6814 0.6087 -0.2748 -0.2994
1305031109.6457 1.3141 0.7112 1.6187 0.6823 0.6081 -0.2745 -0.2989
1305031109.6557 1.3142 0.7074 1.6186 0.6829 0.6074 -0.2748 -0.2987
1305031109.6657 1.3142 0.7036 1.6185 0.6830 0.6075 -0.2749 -0.2980
1305031109.6757 1.3140 0.6996 1.6183 0.6831 0.6080 -0.2751 -0.2968
1305031109.6857 1.3142 0.6958 1.6181 0.6833 0.6084 -0.2751 -0.2955
1305031109.6957 1.3141 0.6917 1.6177 0.6829 0.6093 -0.2755 -0.2942
1305031109.7057 1.3140 0.6878 1.6174 0.6825 0.6102 -0.2751 -0.2935
1305031109.7157 1.3142 0.6837 1.6170 0.6828 0.6114 -0.2742 -0.2912
1305031109.7257 1.3139 0.6797 1.6165 0.6829 0.6119 -0.2738 -0.2904
1305031109.7358 1.3137 0.6757 1.6161 0.6824 0.6127 -0.2743 -0.2894
1305031109.7457 1.3137 0.6718 1.6156 0.6829 0.6132 -0.2734 -0.2880
1305031109.7558 1.3134 0.6676 1.6152 0.6833 0.6133 -0.2732 -0.2869
1305031109.7657 1.3131 0.6637 1.6149 0.6833 0.6130 -0.2736 -0.2872
1305031109.7758 1.3129 0.6598 1.6146 0.6832 0.6138 -0.2730 -0.2862
1305031109.7857 1.3128 0.6557 1.6142 0.6836 0.6140 -0.2721 -0.2858
1305031109.7958 1.3122 0.6516 1.6137 0.6833 0.6144 -0.2723 -0.2855
1305031109.8057 1.3125 0.6477 1.6132 0.6837 0.6149 -0.2711 -0.2846
1305031109.8157 1.3115 0.6434 1.6126 0.6831 0.6160 -0.2713 -0.2834
1305031109.8258 1.3111 0.6393 1.6119 0.6824 0.6165 -0.2723 -0.2831
1305031109.8358 1.3109 0.6352 1.6113 0.6828 0.6168 -0.2717 -0.2820
1305031109.8457 1.3103 0.6309 1.6106 0.6829 0.6178 -0.2710 -0.2804
1305031109.8557 1.3100 0.6267 1.6101 0.6831 0.6181 -0.2704 -0.2797
1305031109.8658 1.3091 0.6223 1.6091 0.6820 0.6197 -0.2707 -0.2785
1305031109.8758 1.3083 0.6179 1.6084 0.6806 0.6211 -0.2718 -0.2778
1305031109.8858 1.3083 0.6136 1.6078 0.6802 0.6227 -0.2706 -0.2763
1305031109.8957 1.3071 0.6092 1.6070 0.6778 0.6242 -0.2727 -0.2766
1305031109.9057 1.3066 0.6049 1.6065 0.6770 0.6255 -0.2726 -0.2757
1305031109.9158 1.3061 0.6005 1.6057 0.6764 0.6264 -0.2725 -0.2754
1305031109.9257 1.3051 0.5961 1.6048 0.6753 0.6276 -0.2730 -0.2750
1305031109.9358 1.3045 0.5918 1.6040 0.6749 0.6289 -0.2718 -0.2740
1305031109.9457 1.3044 0.5875 1.6033 0.6753 0.6306 -0.2695 -0.2713
1305031109.9557 1.3037 0.5831 1.6025 0.6745 0.6323 -0.2683 -0.2706
1305031109.9658 1.3029 0.5788 1.6017 0.6733 0.6340 -0.2676 -0.2702
1305031109.9758 1.3017 0.5744 1.6007 0.6714 0.6356 -0.2684 -0.2704
1305031109.9857 1.3011 0.5701 1.5999 0.6704 0.6375 -0.2672 -0.2698
1305031109.9957 1.3006 0.5659 1.5991 0.6697 0.6388 -0.2660 -0.2696
1305031110.0058 1.2999 0.5615 1.5982 0.6686 0.6404 -0.2655 -0.2691
1305031110.0157 1.2989 0.5572 1.5975 0.6672 0.6420 -0.2646 -0.2696
1305031110.0260 1.2981 0.5530 1.5967 0.6657 0.6433 -0.2641 -0.2706
1305031110.0357 1.2971 0.5489 1.5958 0.6641 0.6451 -0.2639 -0.2704
1305031110.0457 1.2967 0.5449 1.5952 0.6639 0.6466 -0.2615 -0.2697
1305031110.0558 1.2960 0.5409 1.5944 0.6632 0.6473 -0.2609 -0.2703
1305031110.0657 1.2952 0.5370 1.5937 0.6623 0.6486 -0.2603 -0.2700
1305031110.0757 1.2946 0.5330 1.5928 0.6615 0.6496 -0.2595 -0.2703
1305031110.0857 1.2940 0.5292 1.5920 0.6609 0.6516 -0.2576 -0.2689
1305031110.0958 1.2933 0.5253 1.5912 0.6599 0.6530 -0.2570 -0.2685
1305031110.1057 1.2927 0.5216 1.5906 0.6591 0.6547 -0.2560 -0.2672
1305031110.1157 1.2919 0.5179 1.5900 0.6578 0.6559 -0.2562 -0.2672
1305031110.1257 1.2915 0.5141 1.5894 0.6571 0.6567 -0.2566 -0.2667
1305031110.1357 1.2906 0.5106 1.5888 0.6556 0.6572 -0.2585 -0.2674
1305031110.1458 1.2904 0.5071 1.5883 0.6555 0.6582 -0.2579 -0.2657
1305031110.1557 1.2898 0.5036 1.5877 0.6550 0.6584 -0.2587 -0.2658
1305031110.1657 1.2892 0.5000 1.5871 0.6546 0.6592 -0.2586 -0.2645
1305031110.1757 1.2888 0.4964 1.5865 0.6544 0.6599 -0.2586 -0.2635
1305031110.1858 1.2884 0.4929 1.5860 0.6540 0.6606 -0.2584 -0.2629
1305031110.1957 1.2882 0.4896 1.5855 0.6538 0.6620 -0.2574 -0.2609
1305031110.2057 1.2877 0.4862 1.5850 0.6531 0.6623 -0.2583 -0.2610
1305031110.2158 1.2876 0.4830 1.5847 0.6529 0.6627 -0.2588 -0.2600
1305031110.2258 1.2875 0.4798 1.5846 0.6529 0.6633 -0.2588 -0.2585
1305031110.2357 1.2872 0.4765 1.5842 0.6523 0.6630 -0.2611 -0.2583
1305031110.2457 1.2870 0.4733 1.5840 0.6521 0.6632 -0.2619 -0.2575
1305031110.2557 1.2869 0.4701 1.5839 0.6516 0.6634 -0.2630 -0.2572
1305031110.2658 1.2867 0.4670 1.5837 0.6507 0.6638 -0.2637 -0.2577
1305031110.2757 1.2866 0.4637 1.5838 0.6500 0.6642 -0.2643 -0.2578
1305031110.2858 1.2864 0.4604 1.5836 0.6491 0.6643 -0.2659 -0.2582
1305031110.2958 1.2862 0.4572 1.5836 0.6481 0.6647 -0.2672 -0.2585
1305031110.3057 1.2860 0.4542 1.5834 0.6470 0.6653 -0.2682 -0.2584
1305031110.3157 1.2861 0.4510 1.5832 0.6465 0.6659 -0.2688 -0.2575
1305031110.3257 1.2860 0.4475 1.5830 0.6460 0.6661 -0.2700 -0.2571
1305031110.3358 1.2859 0.4442 1.5829 0.6453 0.6668 -0.2711 -0.2559
1305031110.3457 1.2860 0.4408 1.5829 0.6442 0.6679 -0.2716 -0.2553
1305031110.3557 1.2860 0.4374 1.5828 0.6427 0.6691 -0.2724 -0.2551
1305031110.3657 1.2857 0.4338 1.5826 0.6410 0.6700 -0.2742 -0.2553
1305031110.3757 1.2859 0.4304 1.5825 0.6397 0.6715 -0.2746 -0.2541
1305031110.3857 1.2859 0.4269 1.5823 0.6385 0.6727 -0.2754 -0.2530
1305031110.3957 1.2860 0.4232 1.5822 0.6377 0.6736 -0.2761 -0.2519
1305031110.4057 1.2858 0.4196 1.5817 0.6366 0.6743 -0.2776 -0.2510
1305031110.4157 1.2860 0.4157 1.5816 0.6365 0.6759 -0.2764 -0.2484
1305031110.4258 1.2861 0.4120 1.5812 0.6357 0.6772 -0.2761 -0.2470
1305031110.4357 1.2860 0.4081 1.5807 0.6341 0.6784 -0.2774 -0.2466
1305031110.4457 1.2860 0.4043 1.5804 0.6325 0.6806 -0.2769 -0.2450
1305031110.4557 1.2861 0.4005 1.5801 0.6308 0.6823 -0.2772 -0.2442
1305031110.4658 1.2860 0.3967 1.5797 0.6290 0.6842 -0.2778 -0.2429
1305031110.4757 1.2860 0.3931 1.5794 0.6268 0.6857 -0.2794 -0.2426
1305031110.4857 1.2861 0.3892 1.5792 0.6259 0.6870 -0.2796 -0.2408
1305031110.4957 1.2860 0.3857 1.5788 0.6242 0.6882 -0.2811 -0.2403
1305031110.5057 1.2861 0.3820 1.5785 0.6231 0.6895 -0.2815 -0.2390
1305031110.5157 1.2862 0.3784 1.5782 0.6222 0.6903 -0.2824 -0.2381
1305031110.5257 1.2862 0.3748 1.5779 0.6213 0.6918 -0.2823 -0.2360
1305031110.5357 1.2863 0.3712 1.5772 0.6204 0.6929 -0.2827 -0.2348
1305031110.5457 1.2863 0.3677 1.5768 0.6193 0.6943 -0.2827 -0.2334
1305031110.5557 1.2862 0.3643 1.5762 0.6180 0.6959 -0.2830 -0.2317
1305031110.5657 1.2862 0.3608 1.5758 0.6172 0.6976 -0.2819 -0.2302
1305031110.5757 1.2862 0.3576 1.5752 0.6162 0.6991 -0.2815 -0.2290
1305031110.5857 1.2862 0.3543 1.5747 0.6155 0.7004 -0.2810 -0.2274
1305031110.5957 1.2861 0.3510 1.5744 0.6147 0.7010 -0.2810 -0.2275
1305031110.6057 1.2864 0.3478 1.5743 0.6145 0.7019 -0.2801 -0.2265
1305031110.6157 1.2863 0.3449 1.5740 0.6133 0.7025 -0.2806 -0.2271
1305031110.6257 1.2863 0.3420 1.5739 0.6121 0.7032 -0.2813 -0.2276
1305031110.6357 1.2862 0.3392 1.5736 0.6109 0.7035 -0.2825 -0.2284
1305031110.6457 1.2862 0.3366 1.5735 0.6100 0.7042 -0.2827 -0.2281
1305031110.6557 1.2863 0.3341 1.5734 0.6096 0.7048 -0.2824 -0.2276
1305031110.6662 1.2863 0.3316 1.5732 0.6093 0.7054 -0.2825 -0.2269
1305031110.6757 1.2863 0.3293 1.5729 0.6098 0.7059 -0.2811 -0.2255
1305031110.6857 1.2862 0.3271 1.5725 0.6094 0.7066 -0.2810 -0.2247
1305031110.6957 1.2863 0.3249 1.5724 0.6093 0.7073 -0.2801 -0.2235
1305031110.7058 1.2863 0.3230 1.5723 0.6087 0.7078 -0.2803 -0.2233
1305031110.7157 1.2864 0.3210 1.5723 0.6087 0.7085 -0.2792 -0.2227
1305031110.7257 1.2863 0.3194 1.5722 0.6077 0.7086 -0.2807 -0.2233
1305031110.7357 1.2862 0.3177 1.5722 0.6072 0.7084 -0.2817 -0.2239
1305031110.7457 1.2862 0.3161 1.5722 0.6070 0.7090 -0.2812 -0.2233
1305031110.7557 1.2863 0.3148 1.5722 0.6070 0.7090 -0.2814 -0.2229
1305031110.7658 1.2863 0.3135 1.5721 0.6067 0.7092 -0.2817 -0.2227
1305031110.7758 1.2864 0.3123 1.5722 0.6070 0.7094 -0.2808 -0.2222
1305031110.7857 1.2864 0.3113 1.5721 0.6068 0.7096 -0.2808 -0.2223
1305031110.7957 1.2864 0.3103 1.5720 0.6062 0.7100 -0.2807 -0.2227
1305031110.8057 1.2864 0.3095 1.5720 0.6057 0.7108 -0.2800 -0.2225
1305031110.8157 1.2864 0.3088 1.5718 0.6049 0.7117 -0.2800 -0.2220
1305031110.8257 1.2863 0.3081 1.5717 0.6042 0.7124 -0.2802 -0.2214
1305031110.8357 1.2864 0.3077 1.5716 0.6038 0.7130 -0.2802 -0.2206
1305031110.8457 1.2864 0.3074 1.5716 0.6036 0.7130 -0.2808 -0.2201
1305031110.8557 1.2865 0.3073 1.5716 0.6037 0.7130 -0.2812 -0.2193
1305031110.8657 1.2866 0.3073 1.5716 0.6039 0.7129 -0.2815 -0.2187
1305031110.8757 1.2866 0.3075 1.5715 0.6038 0.7128 -0.2819 -0.2186
1305031110.8857 1.2867 0.3077 1.5714 0.6037 0.7132 -0.2816 -0.2182
1305031110.8957 1.2868 0.3082 1.5712 0.6034 0.7139 -0.2811 -0.2176
1305031110.9058 1.2868 0.3085 1.5711 0.6032 0.7142 -0.2810 -0.2171
1305031110.9158 1.2869 0.3091 1.5709 0.6029 0.7149 -0.2806 -0.2161
1305031110.9257 1.2869 0.3098 1.5707 0.6025 0.7142 -0.2826 -0.2169
1305031110.9357 1.2869 0.3110 1.5704 0.6020 0.7145 -0.2829 -0.2166
1305031110.9457 1.2869 0.3119 1.5701 0.6022 0.7141 -0.2834 -0.2169
1305031110.9567 1.2869 0.3132 1.5699 0.6028 0.7140 -0.2826 -0.2166
1305031110.9657 1.2871 0.3144 1.5697 0.6030 0.7136 -0.2827 -0.2173
1305031110.9757 1.2871 0.3163 1.5693 0.6036 0.7134 -0.2817 -0.2176
1305031110.9857 1.2871 0.3179 1.5690 0.6043 0.7133 -0.2803 -0.2177
1305031110.9958 1.2871 0.3199 1.5688 0.6053 0.7126 -0.2792 -0.2189
1305031111.0057 1.2871 0.3219 1.5686 0.6063 0.7118 -0.2785 -0.2196
1305031111.0157 1.2870 0.3240 1.5684 0.6073 0.7108 -0.2778 -0.2208
1305031111.0257 1.2869 0.3262 1.5682 0.6080 0.7098 -0.2777 -0.2221
1305031111.0357 1.2870 0.3285 1.5680 0.6087 0.7092 -0.2771 -0.2231
1305031111.0458 1.2873 0.3308 1.5680 0.6097 0.7088 -0.2761 -0.2229
1305031111.0559 1.2873 0.3332 1.5677 0.6104 0.7087 -0.2750 -0.2225
1305031111.0657 1.2874 0.3356 1.5675 0.6111 0.7083 -0.2746 -0.2226
1305031111.0757 1.2873 0.3382 1.5672 0.6120 0.7080 -0.2740 -0.2217
1305031111.0857 1.2874 0.3407 1.5672 0.6133 0.7069 -0.2739 -0.2216
1305031111.0957 1.2873 0.3434 1.5671 0.6143 0.7058 -0.2743 -0.2221
1305031111.1057 1.2875 0.3462 1.5671 0.6149 0.7053 -0.2740 -0.2222
1305031111.1157 1.2876 0.3489 1.5672 0.6154 0.7046 -0.2740 -0.2228
1305031111.1257 1.2876 0.3516 1.5672 0.6153 0.7039 -0.2748 -0.2242
1305031111.1357 1.2880 0.3545 1.5675 0.6155 0.7042 -0.2737 -0.2244
1305031111.1457 1.2880 0.3575 1.5675 0.6149 0.7038 -0.2746 -0.2263
1305031111.1559 1.2880 0.3605 1.5676 0.6155 0.7029 -0.2745 -0.2274
1305031111.1658 1.2881 0.3638 1.5677 0.6162 0.7021 -0.2740 -0.2285
1305031111.1757 1.2881 0.3669 1.5680 0.6178 0.7005 -0.2733 -0.2299
1305031111.1857 1.2882 0.3702 1.5680 0.6193 0.6988 -0.2724 -0.2321
1305031111.1960 1.2882 0.3735 1.5683 0.6207 0.6977 -0.2710 -0.2334
1305031111.2057 1.2885 0.3768 1.5685 0.6217 0.6972 -0.2694 -0.2343
1305031111.2157 1.2884 0.3799 1.5686 0.6218 0.6969 -0.2688 -0.2355
1305031111.2257 1.2884 0.3828 1.5687 0.6217 0.6971 -0.2683 -0.2355
1305031111.2358 1.2885 0.3863 1.5688 0.6205 0.6977 -0.2692 -0.2361
1305031111.2458 1.2884 0.3896 1.5690 0.6203 0.6971 -0.2703 -0.2370
1305031111.2557 1.2886 0.3932 1.5693 0.6208 0.6965 -0.2706 -0.2373
1305031111.2657 1.2885 0.3967 1.5696 0.6216 0.6947 -0.2716 -0.2392
1305031111.2757 1.2884 0.4004 1.5699 0.6229 0.6925 -0.2728 -0.2409
1305031111.2857 1.2884 0.4041 1.5702 0.6241 0.6912 -0.2721 -0.2422
1305031111.2957 1.2884 0.4076 1.5704 0.6248 0.6903 -0.2719 -0.2432
1305031111.3057 1.2882 0.4112 1.5704 0.6250 0.6900 -0.2721 -0.2434
1305031111.3157 1.2881 0.4148 1.5703 0.6244 0.6909 -0.2721 -0.2423
1305031111.3257 1.2882 0.4185 1.5703 0.6242 0.6921 -0.2717 -0.2399
1305031111.3357 1.2880 0.4222 1.5702 0.6240 0.6927 -0.2723 -0.2380
1305031111.3457 1.2881 0.4260 1.5703 0.6243 0.6928 -0.2730 -0.2362
1305031111.3557 1.2882 0.4298 1.5705 0.6254 0.6918 -0.2737 -0.2353
1305031111.3657 1.2882 0.4337 1.5708 0.6264 0.6904 -0.2747 -0.2355
1305031111.3757 1.2879 0.4375 1.5709 0.6263 0.6888 -0.2777 -0.2372
1305031111.3857 1.2880 0.4414 1.5713 0.6263 0.6884 -0.2783 -0.2374
1305031111.3957 1.2879 0.4451 1.5715 0.6255 0.6888 -0.2790 -0.2375
1305031111.4057 1.2878 0.4487 1.5716 0.6241 0.6895 -0.2805 -0.2375
1305031111.4157 1.2878 0.4527 1.5715 0.6220 0.6915 -0.2812 -0.2365
1305031111.4257 1.2877 0.4567 1.5716 0.6205 0.6931 -0.2815 -0.2353
1305031111.4357 1.2876 0.4607 1.5717 0.6199 0.6934 -0.2819 -0.2354
1305031111.4457 1.2876 0.4647 1.5718 0.6205 0.6930 -0.2813 -0.2360
1305031111.4557 1.2876 0.4690 1.5721 0.6212 0.6920 -0.2807 -0.2376
1305031111.4658 1.2873 0.4733 1.5724 0.6224 0.6898 -0.2805 -0.2412
1305031111.4760 1.2875 0.4777 1.5727 0.6235 0.6887 -0.2786 -0.2435
1305031111.4857 1.2874 0.4819 1.5730 0.6240 0.6873 -0.2779 -0.2471
1305031111.4957 1.2875 0.4863 1.5734 0.6246 0.6864 -0.2763 -0.2496
1305031111.5057 1.2874 0.4906 1.5738 0.6250 0.6858 -0.2756 -0.2513
1305031111.5157 1.2875 0.4951 1.5742 0.6259 0.6860 -0.2729 -0.2515
1305031111.5257 1.2876 0.4995 1.5747 0.6262 0.6849 -0.2729 -0.2536
1305031111.5357 1.2874 0.5041 1.5750 0.6267 0.6833 -0.2738 -0.2557
1305031111.5458 1.2877 0.5087 1.5754 0.6283 0.6814 -0.2732 -0.2574
1305031111.5559 1.2877 0.5132 1.5759 0.6302 0.6792 -0.2729 -0.2591
1305031111.5657 1.2878 0.5178 1.5761 0.6324 0.6771 -0.2719 -0.2601
1305031111.5758 1.2878 0.5225 1.5764 0.6344 0.6752 -0.2709 -0.2612
1305031111.5857 1.2878 0.5270 1.5766 0.6363 0.6744 -0.2693 -0.2604
1305031111.5957 1.2877 0.5314 1.5769 0.6376 0.6731 -0.2697 -0.2602
1305031111.6057 1.2878 0.5359 1.5771 0.6381 0.6725 -0.2708 -0.2595
1305031111.6157 1.2878 0.5403 1.5773 0.6389 0.6716 -0.2720 -0.2585
1305031111.6258 1.2876 0.5448 1.5777 0.6395 0.6698 -0.2745 -0.2588
1305031111.6357 1.2876 0.5496 1.5781 0.6409 0.6674 -0.2764 -0.2596
1305031111.6457 1.2880 0.5543 1.5785 0.6435 0.6644 -0.2769 -0.2604
1305031111.6565 1.2879 0.5588 1.5788 0.6456 0.6612 -0.2781 -0.2621
1305031111.6657 1.2880 0.5635 1.5790 0.6479 0.6588 -0.2773 -0.2632
1305031111.6757 1.2883 0.5680 1.5793 0.6500 0.6574 -0.2751 -0.2639
1305031111.6857 1.2880 0.5726 1.5794 0.6507 0.6565 -0.2740 -0.2655
1305031111.6957 1.2879 0.5771 1.5794 0.6511 0.6559 -0.2733 -0.2666
1305031111.7060 1.2879 0.5816 1.5795 0.6521 0.6551 -0.2716 -0.2680
1305031111.7157 1.2879 0.5862 1.5797 0.6531 0.6540 -0.2703 -0.2695
1305031111.7257 1.2877 0.5911 1.5800 0.6543 0.6515 -0.2702 -0.2728
1305031111.7357 1.2878 0.5957 1.5802 0.6566 0.6481 -0.2690 -0.2765
1305031111.7457 1.2880 0.6007 1.5803 0.6590 0.6451 -0.2667 -0.2801
1305031111.7557 1.2880 0.6053 1.5803 0.6613 0.6423 -0.2643 -0.2832
1305031111.7658 1.2879 0.6098 1.5805 0.6629 0.6408 -0.2612 -0.2857
1305031111.7757 1.2882 0.6145 1.5805 0.6647 0.6385 -0.2586 -0.2890
1305031111.7858 1.2879 0.6189 1.5805 0.6654 0.6372 -0.2566 -0.2923
1305031111.7958 1.2876 0.6234 1.5804 0.6656 0.6359 -0.2555 -0.2954
1305031111.8057 1.2881 0.6278 1.5807 0.6667 0.6348 -0.2532 -0.2973
1305031111.8157 1.2879 0.6323 1.5807 0.6667 0.6336 -0.2531 -0.2999
1305031111.8257 1.2882 0.6367 1.5807 0.6678 0.6320 -0.2517 -0.3021
1305031111.8357 1.2880 0.6411 1.5806 0.6684 0.6308 -0.2510 -0.3039
1305031111.8458 1.2885 0.6454 1.5805 0.6702 0.6292 -0.2492 -0.3047
1305031111.8558 1.2883 0.6495 1.5803 0.6708 0.6281 -0.2490 -0.3057
1305031111.8657 1.2886 0.6537 1.5802 0.6725 0.6269 -0.2476 -0.3057
1305031111.8757 1.2889 0.6579 1.5802 0.6740 0.6261 -0.2464 -0.3050
1305031111.8857 1.2886 0.6620 1.5802 0.6738 0.6256 -0.2480 -0.3053
1305031111.8957 1.2882 0.6659 1.5799 0.6742 0.6239 -0.2501 -0.3059
1305031111.9057 1.2885 0.6701 1.5801 0.6749 0.6226 -0.2517 -0.3058
1305031111.9157 1.2887 0.6743 1.5801 0.6761 0.6212 -0.2533 -0.3046
1305031111.9257 1.2889 0.6784 1.5801 0.6772 0.6201 -0.2552 -0.3030
1305031111.9357 1.2883 0.6825 1.5801 0.6779 0.6184 -0.2582 -0.3021
1305031111.9457 1.2888 0.6868 1.5802 0.6800 0.6168 -0.2587 -0.3005
1305031111.9557 1.2891 0.6910 1.5802 0.6824 0.6142 -0.2592 -0.2999
1305031111.9658 1.2890 0.6951 1.5801 0.6835 0.6123 -0.2602 -0.3004
1305031111.9758 1.2887 0.6992 1.5803 0.6842 0.6104 -0.2609 -0.3020
1305031111.9857 1.2892 0.7033 1.5805 0.6853 0.6099 -0.2586 -0.3026
1305031111.9957 1.2900 0.7073 1.5808 0.6867 0.6092 -0.2554 -0.3034
1305031112.0057 1.2895 0.7112 1.5809 0.6851 0.6086 -0.2562 -0.3075
1305031112.0157 1.2898 0.7152 1.5811 0.6847 0.6084 -0.2552 -0.3098
1305031112.0257 1.2897 0.7194 1.5815 0.6841 0.6079 -0.2544 -0.3127
1305031112.0357 1.2901 0.7234 1.5816 0.6847 0.6070 -0.2529 -0.3142
1305031112.0458 1.2902 0.7275 1.5817 0.6852 0.6057 -0.2516 -0.3167
1305031112.0557 1.2904 0.7317 1.5820 0.6860 0.6045 -0.2493 -0.3190
1305031112.0657 1.2905 0.7358 1.5823 0.6873 0.6029 -0.2468 -0.3212
1305031112.0757 1.2907 0.7401 1.5825 0.6874 0.6022 -0.2449 -0.3238
1305031112.0858 1.2909 0.7441 1.5828 0.6868 0.6022 -0.2430 -0.3265
1305031112.0958 1.2908 0.7480 1.5830 0.6862 0.6024 -0.2416 -0.3285
1305031112.1058 1.2907 0.7520 1.5831 0.6847 0.6035 -0.2408 -0.3302
1305031112.1157 1.2909 0.7561 1.5833 0.6838 0.6046 -0.2396 -0.3308
1305031112.1257 1.2910 0.7602 1.5834 0.6829 0.6057 -0.2379 -0.3318
1305031112.1357 1.2909 0.7643 1.5835 0.6827 0.6054 -0.2364 -0.3340
